Cluster,Customer_Persona,PC1,PC2,PC3,Recency,Frequency,Total_Spent,Avg_Price_Paid,Total_Items_Bought,Avg_Items_In_Cart
0,The Minimalist One-Timers,-0.29296226965595595,-0.6765803768907505,0.5951319841327278,289,1,1000.58,500.29,2,7.0
1,The Premium High-Rollers,1.688886507125381,-0.22728830218833931,-1.9656948181108593,379,1,1948.1,389.62,5,7.0
1,The Premium High-Rollers,1.3767689168044137,-0.3081916356094402,-1.1841204435410024,634,1,1484.28,371.07,4,7.0
0,The Minimalist One-Timers,-1.7114121378488147,-0.5108389010748827,-0.7573713220252144,876,1,257.0,257.0,1,5.0
2,The Fresh Prospects,1.1332003573014322,0.9381825883255906,2.0852065219422333,564,1,1497.63,499.21,3,8.0
1,The Premium High-Rollers,1.6741051929101174,-0.08081519079183554,0.10383852466436519,347,1,1959.3,391.86,5,6.0
0,The Minimalist One-Timers,-1.9168490620410132,-1.5080946895076581,0.6027889487904706,485,1,423.4,423.4,1,3.0
1,The Premium High-Rollers,0.5787662614550853,-0.40642622838137404,0.4675096945316049,533,1,1235.85,411.95,3,7.0
2,The Fresh Prospects,-1.2096913773147557,-1.235448773094153,2.5498091672545167,361,1,951.56,475.78,2,2.0
1,The Premium High-Rollers,1.7612003907207725,-1.5838966654543714,-0.03986183540270444,449,1,2062.36,515.59,4,7.0
3,The Bulk Value Shoppers,0.4201354568908703,0.42582507285678756,-0.5729092673629856,352,1,721.0,180.25,4,7.0
0,The Minimalist One-Timers,0.17935657227914956,-0.926459197265414,-0.9121368629326009,856,1,1300.5,650.25,2,6.0
0,The Minimalist One-Timers,-1.5014581830749105,-0.38134640906167444,-1.4300809319184171,360,1,507.34,253.67,2,3.0
0,The Minimalist One-Timers,-0.10727720630317268,-0.7398795696336993,-0.31417661732078744,402,1,1472.22,490.74,3,3.0
3,The Bulk Value Shoppers,-0.33970279561177413,0.6889492285278935,0.22192066863460377,450,1,802.35,267.45,3,5.0
0,The Minimalist One-Timers,-1.890891845867101,-0.5799718825763631,-1.834332045304091,812,1,583.9,583.9,1,1.0
0,The Minimalist One-Timers,-0.6999785068090925,-0.221613989854454,-0.15270913638593978,414,1,690.02,345.01,2,6.0
3,The Bulk Value Shoppers,1.0236199086327786,0.1655285641238186,-2.405459244832132,406,1,1286.04,321.51,4,9.0
3,The Bulk Value Shoppers,0.049569717964817,1.2255446419945504,-1.0133623138077714,463,1,488.8,122.2,4,7.0
0,The Minimalist One-Timers,-1.411721308155276,0.5280784398991591,-1.4864078955784596,412,1,139.28,69.64,2,6.0
3,The Bulk Value Shoppers,0.27196159772219486,0.5473355614515699,-0.9273166010928252,637,1,981.12,245.28,4,6.0
1,The Premium High-Rollers,2.4046150494333247,-0.5615963400319393,0.03632526979983494,202,1,2311.28,577.82,4,9.0
0,The Minimalist One-Timers,-0.536177231576133,0.17825300183652323,-1.2051991041505108,31,1,985.8,492.9,2,5.0
3,The Bulk Value Shoppers,-0.824611229230116,0.7514534415433345,-0.6384410568435442,554,1,483.38,483.38,1,6.0
1,The Premium High-Rollers,2.2715565080936533,1.216197660035981,1.2819733527493644,778,1,1539.9,307.98,5,10.0
0,The Minimalist One-Timers,-2.459523332666435,-0.6362704985977676,-1.0967287419262322,110,1,176.58,176.58,1,4.0
0,The Minimalist One-Timers,-1.9153964310163953,-1.2627255399126909,1.0025314457473395,85,1,184.15,184.15,1,5.0
3,The Bulk Value Shoppers,-0.30606238823226056,0.24841546206344844,-1.4215857613858116,448,1,309.88,77.47,4,7.0
0,The Minimalist One-Timers,-1.9227706123909796,0.32153753887204356,-0.3570498340006675,267,1,52.54,52.54,1,6.0
0,The Minimalist One-Timers,-1.6457151432626271,0.2747485877480068,0.07596814633446031,193,1,460.72,230.36,2,4.0
0,The Minimalist One-Timers,-0.7761752863388724,-0.32969279708146826,-1.6667562313905133,293,1,275.22,91.74,3,8.0
3,The Bulk Value Shoppers,0.9520497358820729,1.4184711267567198,-0.7496798360126221,899,1,1232.64,410.88,3,8.0
0,The Minimalist One-Timers,-1.4184426630938676,-0.9807067660864471,0.9204199233799453,94,1,562.61,562.61,1,3.0
0,The Minimalist One-Timers,-2.5823657761884355,0.7523151341165479,-0.45003901480503805,835,1,41.09,41.09,1,4.0
3,The Bulk Value Shoppers,0.7820508105148891,0.10035760239048093,-1.2327230320014129,156,1,873.72,218.43,4,9.0
3,The Bulk Value Shoppers,0.44722769210750535,0.7780620645966759,-1.3684237415330742,749,1,1147.11,382.37,3,8.0
3,The Bulk Value Shoppers,0.9254745905441941,3.380817608728885,0.17289796431415946,515,1,322.5,64.5,5,8.0
2,The Fresh Prospects,-1.3077479290897653,-1.5720936200702684,1.865136866581293,854,1,424.4,424.4,1,6.0
0,The Minimalist One-Timers,-2.4605765581323666,-0.4321642393015261,0.1267035077381596,8,1,38.49,38.49,1,4.0
0,The Minimalist One-Timers,-1.239643143686051,-1.3900881749028573,-1.311136143843066,255,1,410.91,136.97,3,4.0
1,The Premium High-Rollers,1.2775774966963929,0.5231675595825909,1.18506187991106,636,1,2199.04,549.76,4,4.0
3,The Bulk Value Shoppers,1.4770347806810096,1.2343351777969536,-1.001229855591398,696,1,1098.9,219.78,5,8.0
1,The Premium High-Rollers,3.0344252832954557,1.0666381683657526,2.349835186081611,475,1,2428.55,485.71,5,10.0
2,The Fresh Prospects,-1.8978009826338875,0.6841851541982984,2.4274739922471125,438,1,512.39,512.39,1,2.0
1,The Premium High-Rollers,1.0927206012375605,0.32328013637787173,0.06487881893284878,434,1,1857.63,619.21,3,6.0
1,The Premium High-Rollers,0.26964345013382,-0.2981839850485048,-0.0761121098936735,122,1,1274.67,424.89,3,6.0
3,The Bulk Value Shoppers,-1.3716673424361185,2.057694092196335,0.2930033116570682,185,1,724.28,362.14,2,2.0
3,The Bulk Value Shoppers,0.8029021386278771,2.8768035247430044,-1.4879177694037111,583,1,507.56,126.89,4,9.0
1,The Premium High-Rollers,1.2128595507113682,0.534395740031063,0.2967419096452471,25,1,1974.92,493.73,4,6.0
0,The Minimalist One-Timers,-0.5626659877961554,-1.5351821307666949,0.26223198442627516,141,1,284.64,94.88,3,8.0
2,The Fresh Prospects,-1.4956329186506054,0.6252982999066785,1.9651630769106585,672,1,330.98,165.49,2,4.0
1,The Premium High-Rollers,1.0766166692012857,-0.7607626984080319,-0.2548169118723612,363,1,1600.05,320.01,5,6.0
3,The Bulk Value Shoppers,0.10623610986610697,0.06031773563752213,-0.2353099958939362,712,1,1517.37,505.79,3,3.0
3,The Bulk Value Shoppers,1.0509372627753437,1.7289981268947148,-0.5819543656621475,676,1,1006.1,201.22,5,6.0
2,The Fresh Prospects,-0.8878791241935641,1.3252747541079881,1.5645840775991464,669,1,410.52,136.84,3,4.0
0,The Minimalist One-Timers,-1.9421512528050526,0.24800299616146645,-0.0653309318577309,143,1,234.37,234.37,1,5.0
0,The Minimalist One-Timers,-1.3498988607415934,0.5337837018117784,0.14303455875815377,855,1,527.57,527.57,1,3.0
1,The Premium High-Rollers,1.4716157776948915,-0.6269721256984461,-0.8979546915612011,540,1,2119.65,423.93,5,5.0
3,The Bulk Value Shoppers,0.14663048072919574,1.7639822735149842,0.5948945491248937,312,1,1050.08,262.52,4,4.0
0,The Minimalist One-Timers,-2.3306330925061753,-2.3509992676927265,0.8050218730966147,297,1,304.11,304.11,1,2.0
0,The Minimalist One-Timers,-0.8928347389845929,-0.4278633385698462,-0.46016643775031996,422,1,809.92,404.96,2,4.0
1,The Premium High-Rollers,1.5217068225288046,-1.0193611737983437,2.2430182805874037,9,1,2129.96,532.49,4,6.0
1,The Premium High-Rollers,1.7783622244961352,-1.5431516368390203,-1.0937861492400012,132,1,2631.16,657.79,4,6.0
0,The Minimalist One-Timers,-2.152859911369834,-0.29645497195219783,-0.5363918948331883,295,1,70.24,70.24,1,4.0
1,The Premium High-Rollers,0.44014075937383734,-1.4027338712881576,-0.39115478434585865,452,1,858.16,214.54,4,7.0
1,The Premium High-Rollers,1.7403000124391157,-0.7341036274837258,-0.9996273772748551,280,1,1168.35,233.67,5,10.0
2,The Fresh Prospects,-0.9102198162320468,-1.3432721118440083,2.1208220658273174,90,1,595.42,297.71,2,7.0
0,The Minimalist One-Timers,-1.545772469081229,-0.3727852739832041,-0.28062552271702745,590,1,163.32,163.32,1,6.0
1,The Premium High-Rollers,1.7290088269014003,-0.930156345871798,-1.694903814899095,161,1,1919.1,383.82,5,7.0
0,The Minimalist One-Timers,-1.2699940082260661,-0.6043148527500167,-0.18260738728494091,503,1,402.15,134.05,3,3.0
0,The Minimalist One-Timers,-1.949504008729396,-0.7745964796014466,0.4168498844042119,335,1,582.04,582.04,1,1.0
1,The Premium High-Rollers,2.176132840405661,-0.9468993504873667,0.28704950160876164,542,1,2260.8,565.2,4,9.0
3,The Bulk Value Shoppers,1.2578275643077375,1.1793134219236017,-0.48054152750412,539,1,1577.85,315.57,5,6.0
3,The Bulk Value Shoppers,1.497514371941907,1.0070257831924285,-1.0024709286666813,530,1,950.4,190.08,5,9.0
1,The Premium High-Rollers,2.705061766668504,-2.370702162359264,-0.778030998736271,364,1,3352.4,670.48,5,5.0
1,The Premium High-Rollers,1.014648848346813,-1.0454083710858397,-0.1572050877720584,637,1,1101.12,275.28,4,9.0
1,The Premium High-Rollers,2.2066114256154057,-1.3646235887994347,0.626798198272554,733,1,2595.64,648.91,4,6.0
3,The Bulk Value Shoppers,1.3556962832847388,0.7997144841928722,-1.4886438473933934,493,1,1866.8,466.7,4,8.0
2,The Fresh Prospects,0.40655735775148083,1.3973292877761392,2.1985107598099707,101,1,322.45,64.49,5,7.0
3,The Bulk Value Shoppers,0.9896955402681474,0.6743740790248082,-0.44176124789818855,199,1,1537.28,384.32,4,6.0
0,The Minimalist One-Timers,-0.4387333738754574,-0.19963358022507047,-0.42966277880042003,275,1,796.9,398.45,2,7.0
0,The Minimalist One-Timers,-1.875945542763411,-1.0304489645228083,0.11111885376757581,436,1,515.32,515.32,1,1.0
1,The Premium High-Rollers,0.8562102100429538,-1.7079464513386762,-1.6573693070109585,843,1,1907.94,635.98,3,5.0
0,The Minimalist One-Timers,-1.9660376543734974,-2.0147377866644347,-0.6519404730932755,848,1,565.85,565.85,1,1.0
0,The Minimalist One-Timers,-1.9651333474177692,0.748930904185919,-0.47977673165663287,386,1,90.27,90.27,1,5.0
3,The Bulk Value Shoppers,1.52215920790754,1.0139569088133846,-1.293923773172098,894,1,1739.6,347.92,5,6.0
2,The Fresh Prospects,0.694043900994217,-0.8566847049619853,2.9602704763487093,382,1,1600.28,400.07,4,5.0
2,The Fresh Prospects,-1.8016218745046024,-0.06819624020293184,1.864770149287505,376,1,79.02,39.51,2,5.0
1,The Premium High-Rollers,2.2617305510323007,0.36313454493038133,1.4100240638154826,624,1,2313.08,578.27,4,9.0
0,The Minimalist One-Timers,-1.7937840919881487,-1.3210349980131855,0.39103108100149,431,1,518.64,259.32,2,2.0
1,The Premium High-Rollers,1.9951580591585811,0.47457742737077274,0.7376287927966795,905,1,2306.08,576.52,4,5.0
1,The Premium High-Rollers,3.37668199569477,-1.4961008816351367,0.08648068858935407,790,1,3390.8,678.16,5,7.0
3,The Bulk Value Shoppers,1.4019103940710398,1.2479781029906332,-0.05342594790437684,25,1,1418.65,283.73,5,8.0
1,The Premium High-Rollers,0.3760121327792082,-0.8353153270982074,0.029497783143416088,218,1,1185.12,296.28,4,5.0
0,The Minimalist One-Timers,-2.9537714738554572,1.4160255371063848,-0.9484510102465293,467,1,26.95,26.95,1,1.0
1,The Premium High-Rollers,0.6542966551443677,-0.9691255647534286,0.5345367822180754,408,1,1955.12,488.78,4,5.0
1,The Premium High-Rollers,0.327396734102649,-2.3811602246708863,0.661770940355536,839,1,1660.56,553.52,3,4.0
2,The Fresh Prospects,-2.2275818231183284,0.13270736740272954,2.2053315828927786,20,1,338.31,338.31,1,3.0
0,The Minimalist One-Timers,-1.307413999025,0.7858127174596454,-0.4688122607424815,525,1,279.38,139.69,2,7.0
3,The Bulk Value Shoppers,0.011554773910764276,1.593761235643297,-0.07135262089948219,722,1,868.6,434.3,2,7.0
0,The Minimalist One-Timers,-0.9247275566694729,-0.1438057849534972,0.11430406846195185,585,1,442.39,442.39,1,6.0
1,The Premium High-Rollers,1.164732683662132,-1.9743580256223043,0.1684788894398147,508,1,1648.8,412.2,4,6.0
3,The Bulk Value Shoppers,-0.46348944973663636,1.6221257903694153,0.32239097243733794,193,1,514.98,171.66,3,7.0
3,The Bulk Value Shoppers,-0.6578315802269938,1.141559210528856,-0.021263859009468835,257,1,1072.5,536.25,2,3.0
3,The Bulk Value Shoppers,-0.026537049330828642,-0.10571520281560377,-1.4815796653100815,859,1,987.76,493.88,2,7.0
2,The Fresh Prospects,1.1933766662947345,-0.0889699683583985,1.7472784826312557,339,1,1960.89,653.63,3,7.0
0,The Minimalist One-Timers,-2.3152586862435034,0.8426516765577474,-0.21971700068337918,356,1,123.28,123.28,1,3.0
2,The Fresh Prospects,-0.7946388556975655,0.2949494883940211,2.311044289848846,99,1,742.41,247.47,3,4.0
2,The Fresh Prospects,-0.2389935377630714,-1.3934051050335348,1.3815850814173372,251,1,1330.32,443.44,3,3.0
1,The Premium High-Rollers,0.7081084802653839,-1.6969855500029989,0.361867292304719,808,1,1662.75,554.25,3,6.0
0,The Minimalist One-Timers,-1.229738397237625,-0.6567387344736463,-1.8978682681357504,866,1,850.06,425.03,2,2.0
3,The Bulk Value Shoppers,0.8571135479664874,0.5330913865457706,-0.7041273080410223,33,1,868.25,173.65,5,9.0
1,The Premium High-Rollers,3.1147150806470347,1.6129498508731308,-0.8250809124314344,693,1,2280.3,456.06,5,10.0
1,The Premium High-Rollers,1.7595571597714827,-1.5393503329696043,-0.1912922696253673,827,1,1874.52,624.84,3,8.0
1,The Premium High-Rollers,0.2363690887152795,-0.8209630946749926,0.2088100491186102,625,1,1062.98,531.49,2,7.0
3,The Bulk Value Shoppers,-0.5777807573469264,2.936701955369658,1.1035343000023456,619,1,165.03,55.01,3,7.0
0,The Minimalist One-Timers,-2.2914568846692958,0.31486986081478835,-2.214043878356894,679,1,21.19,21.19,1,5.0
1,The Premium High-Rollers,2.4628745523401325,0.28698506907447413,-0.5959320503848744,296,1,2579.84,644.96,4,7.0
3,The Bulk Value Shoppers,0.9024053395138618,-0.057818183593963436,-1.8448161230078908,772,1,1695.75,565.25,3,7.0
1,The Premium High-Rollers,0.975511755719088,-1.5959811475955452,0.3713326419733246,107,1,1808.25,602.75,3,6.0
0,The Minimalist One-Timers,0.2048921477294886,-0.5137193790063833,-0.7352255606400702,262,1,1448.24,362.06,4,4.0
0,The Minimalist One-Timers,-0.08381453679511877,-1.4556242872010416,-1.8766207296396784,902,1,996.28,249.07,4,5.0
0,The Minimalist One-Timers,-2.1235529051971107,-0.06145761262251926,-0.11415280852764818,524,1,422.54,422.54,1,1.0
1,The Premium High-Rollers,1.6015190706318416,-2.2442637437802615,-0.7347795189868638,6,1,2332.1,466.42,5,5.0
3,The Bulk Value Shoppers,1.4841322422712153,1.1978076092173853,0.9656357994714646,21,1,1153.85,230.77,5,10.0
1,The Premium High-Rollers,3.080071408883475,-1.6723874454793477,-0.012460837092189116,726,1,2647.75,529.55,5,10.0
3,The Bulk Value Shoppers,-0.3016998167459012,2.733191008871069,1.0065875218761096,704,1,476.22,158.74,3,7.0
1,The Premium High-Rollers,1.413147977495382,-1.3388497087701445,-1.0120300236818203,596,1,2024.44,506.11,4,5.0
0,The Minimalist One-Timers,-1.3861253681830061,-2.0641007036610692,-0.31300485632065345,140,1,626.6,626.6,1,4.0
1,The Premium High-Rollers,1.5557101992811293,-1.2896315027549181,-0.3240685838257064,12,1,2313.12,578.28,4,5.0
0,The Minimalist One-Timers,-1.6235277389369827,-0.5551562685000845,0.7637841747659967,10,1,672.64,336.32,2,3.0
2,The Fresh Prospects,1.9055929931985818,-1.0118335808543057,3.37026727349865,584,1,2620.72,655.18,4,5.0
3,The Bulk Value Shoppers,0.8617845195508406,0.6686111036087629,-0.0069538487766462286,366,1,1265.28,316.32,4,7.0
1,The Premium High-Rollers,1.7773068397327183,-0.5104481933301241,1.513923856776348,76,1,1984.0,496.0,4,8.0
0,The Minimalist One-Timers,-2.2575118846684297,1.1413841131015092,-1.2024812132542635,388,1,114.14,57.07,2,3.0
0,The Minimalist One-Timers,-1.753860366032748,-1.715098807804935,-0.8689868336524794,856,1,454.23,454.23,1,3.0
0,The Minimalist One-Timers,-2.0002574695522144,-0.12269581168688078,-2.098851959185004,774,1,105.92,105.92,1,6.0
0,The Minimalist One-Timers,-0.4919955639155976,-0.5467659642202025,-1.4514388033747079,84,1,418.35,139.45,3,8.0
1,The Premium High-Rollers,2.1676887041964,-0.06419247017041264,-0.2765400955730376,550,1,2682.9,536.58,5,5.0
1,The Premium High-Rollers,2.253995144945727,-1.3774976167170903,-0.4985098963322816,892,1,2323.7,464.74,5,7.0
2,The Fresh Prospects,-1.6955083449080333,-0.05842357698461135,1.4101939967880113,449,1,367.34,183.67,2,3.0
1,The Premium High-Rollers,4.038917959963945,2.868430383044415,1.9458378623287191,121,2,1853.96,285.76,8,6.5
3,The Bulk Value Shoppers,-1.3927015361227553,1.8113557038178152,-0.8795048004095076,898,1,457.08,228.54,2,3.0
3,The Bulk Value Shoppers,-0.8733579500229925,2.4818462930879637,-0.13232979386590657,439,1,433.32,216.66,2,6.0
0,The Minimalist One-Timers,-1.4882441714251955,-0.6017989082551092,-1.5230721614795757,331,1,436.77,436.77,1,5.0
3,The Bulk Value Shoppers,0.8341191326597786,0.10500484872458316,-0.4925320051459979,828,1,1739.4,434.85,4,4.0
0,The Minimalist One-Timers,-1.0843675168033746,0.9501677899097601,0.03554125664322891,594,1,511.98,255.99,2,4.0
0,The Minimalist One-Timers,-0.46102925558912106,-0.2654703648084259,-1.272708294601172,802,1,634.4,634.4,1,6.0
1,The Premium High-Rollers,2.921322391926912,-1.3475569507226373,-1.5414317286568537,388,1,2922.3,584.46,5,8.0
2,The Fresh Prospects,-1.1865543576112492,-1.0634870579611668,1.2693739892784142,411,1,595.54,595.54,1,4.0
2,The Fresh Prospects,1.8833698301512358,1.2886821947456817,2.9808619820812243,390,1,1709.2,341.84,5,8.0
0,The Minimalist One-Timers,-0.255098043259257,-0.7161834333292836,0.1435123237313864,690,1,1407.96,469.32,3,3.0
1,The Premium High-Rollers,1.9522495273701006,0.8821240319086894,1.5883083977897343,194,1,2137.92,534.48,4,9.0
1,The Premium High-Rollers,2.29331956231563,0.528386692031944,-0.16430841554703887,365,1,2270.28,567.57,4,9.0
1,The Premium High-Rollers,2.122746079470611,0.5025102394793846,0.5675749499456292,44,1,2446.85,489.37,5,8.0
3,The Bulk Value Shoppers,0.7634366604806958,-0.031306915698514216,-1.6025166670784663,51,1,1857.16,464.29,4,5.0
1,The Premium High-Rollers,1.0047103915858546,-0.8855753484883567,0.6568408907778339,645,1,2004.99,668.33,3,4.0
2,The Fresh Prospects,0.14746811642151683,2.2105945703504846,2.516400782419937,488,1,1298.55,432.85,3,4.0
0,The Minimalist One-Timers,-2.0587487237829065,-1.5910950031909687,0.15323844565755748,391,1,394.53,394.53,1,2.0
0,The Minimalist One-Timers,-1.7153924582185174,-0.27061368056150775,0.2921493572484387,505,1,314.38,314.38,1,6.0
1,The Premium High-Rollers,2.8950795904483915,0.4321756565400399,-0.7971040549805871,792,1,2709.48,677.37,4,8.0
0,The Minimalist One-Timers,-0.21294390175040243,-1.0155710845694819,-0.1619394690359868,249,1,556.2,185.4,3,7.0
0,The Minimalist One-Timers,-0.2901038029994511,-1.79523387142841,-0.0026103085098356867,593,1,688.02,229.34,3,6.0
0,The Minimalist One-Timers,-1.6209635596148462,0.8730545213931239,-0.13937561389422198,196,1,376.76,376.76,1,5.0
3,The Bulk Value Shoppers,2.0947132851191728,3.18490260097829,0.18969117056924098,420,1,1574.7,314.94,5,8.0
2,The Fresh Prospects,-0.31967676498361436,1.343125926086859,1.3194548057999838,171,1,770.32,385.16,2,7.0
1,The Premium High-Rollers,2.9074502769296315,0.02209183376121292,0.20423935351264125,908,1,2853.1,570.62,5,7.0
0,The Minimalist One-Timers,-0.8935136844637074,0.7459952327932386,0.14371015299530762,296,1,627.15,627.15,1,5.0
0,The Minimalist One-Timers,-1.8189124190025463,1.6672861801101366,-0.33505020148105263,904,1,84.8,84.8,1,5.0
0,The Minimalist One-Timers,-1.110158216177784,-2.67295219655687,-0.4583578560377206,70,1,1100.36,550.18,2,3.0
1,The Premium High-Rollers,0.7888679749293986,0.14132185069302727,0.27894827051667936,389,1,1945.77,648.59,3,4.0
0,The Minimalist One-Timers,-2.8370005461053447,0.20842250291915929,-0.04818538873456912,429,1,44.35,44.35,1,1.0
0,The Minimalist One-Timers,0.051688792233113796,-0.5042117613540646,-0.8812643092950582,661,1,1395.15,465.05,3,3.0
1,The Premium High-Rollers,3.457646472565696,-1.0961438146026776,-1.7415815065403557,900,1,3219.45,643.89,5,8.0
3,The Bulk Value Shoppers,1.7696027003150008,1.3498223584240776,-0.5601294061225431,711,1,1632.84,408.21,4,9.0
0,The Minimalist One-Timers,-2.1898226613177685,0.07698804437964468,-0.9550168373897913,281,1,265.64,265.64,1,3.0
3,The Bulk Value Shoppers,0.14745507867874497,2.2758741194467578,-1.3628633955890126,851,1,445.2,111.3,4,7.0
2,The Fresh Prospects,-0.8872567089522113,-0.12443258473921766,1.0122809268367385,760,1,661.38,330.69,2,5.0
1,The Premium High-Rollers,1.3806815967984198,-1.311742717043349,-1.3076938342565119,617,1,1638.4,327.68,5,6.0
2,The Fresh Prospects,-0.09854381255467566,-1.0036456416568826,1.3862867853666625,849,1,1250.44,625.22,2,5.0
3,The Bulk Value Shoppers,0.3038071392621461,1.3147456434724303,-2.1393457957929494,719,1,530.24,132.56,4,8.0
0,The Minimalist One-Timers,-1.2216132385470075,0.47819431432595944,-1.3254739531665816,443,1,287.64,143.82,2,6.0
2,The Fresh Prospects,-1.4524399833367936,-0.5760770386099594,2.063628263754059,757,1,375.76,187.88,2,4.0
2,The Fresh Prospects,0.25226401998213294,-0.47602041059673256,1.1303142641097244,826,1,1221.28,305.32,4,4.0
1,The Premium High-Rollers,2.086457051351085,-0.5086913220954595,-0.4711103379277369,754,1,2240.75,448.15,5,7.0
0,The Minimalist One-Timers,-1.8952716212212675,1.0930517491444232,-1.778283048165938,559,1,196.94,98.47,2,3.0
2,The Fresh Prospects,-1.8556234231686275,-0.5408873174495001,1.4990482855249774,901,1,310.93,310.93,1,3.0
2,The Fresh Prospects,1.2688756121107663,1.1909606707378095,1.8934715241344764,6,1,1841.25,368.25,5,5.0
0,The Minimalist One-Timers,-0.3968394251550634,0.1843839897211155,-0.6880516297024406,774,1,744.46,372.23,2,7.0
0,The Minimalist One-Timers,-0.347172437803319,-0.3628632893176266,-0.9910302332709777,616,1,945.81,315.27,3,4.0
0,The Minimalist One-Timers,-1.6274160376734164,1.3309917299085823,0.13687359691073872,435,1,220.77,220.77,1,5.0
2,The Fresh Prospects,1.0376140040304267,-0.6775925324274663,1.9868601515761042,864,1,1994.37,664.79,3,6.0
0,The Minimalist One-Timers,-1.4260394413678583,-0.04412340954494368,0.2386350457137506,343,1,612.48,306.24,2,4.0
3,The Bulk Value Shoppers,2.2095455683226626,1.5207584025273326,-0.5566935265221191,723,1,2042.8,408.56,5,8.0
1,The Premium High-Rollers,1.6205855317898132,-0.40325103776592514,-0.22022192407319083,761,1,2007.18,669.06,3,7.0
0,The Minimalist One-Timers,-0.6574192167961798,-0.29464589542182323,-0.6235495304017815,25,1,344.43,114.81,3,7.0
3,The Bulk Value Shoppers,-0.874402577845787,1.0406731406641263,-0.7658798110884311,372,1,276.66,92.22,3,5.0
0,The Minimalist One-Timers,-0.7171350173272547,-1.9229348640333208,0.6325027407913358,632,1,742.58,371.29,2,5.0
2,The Fresh Prospects,-2.064892365396902,-1.1786636068706762,2.0825690762670694,311,1,302.7,151.35,2,3.0
3,The Bulk Value Shoppers,0.42883844128050175,0.356124730203018,-1.154688563019108,567,1,1346.7,448.9,3,7.0
0,The Minimalist One-Timers,-0.21758949791332943,-1.6234776735629817,-1.7073674977536903,756,1,826.4,206.6,4,6.0
1,The Premium High-Rollers,3.013616313103229,-0.016111089251315474,-1.8833955779496785,799,1,2606.25,521.25,5,8.0
2,The Fresh Prospects,0.058101353762854524,1.8245121600222423,1.5259061383944084,546,1,709.5,236.5,3,8.0
1,The Premium High-Rollers,1.530204700836413,1.1083784321654118,1.5026839584083251,844,1,1539.4,384.85,4,9.0
1,The Premium High-Rollers,1.0305660283263947,-1.4885392373606776,-1.5434877550506072,633,1,1991.79,663.93,3,6.0
2,The Fresh Prospects,-1.6337589805485515,-1.0354410803561986,2.8027218204716333,112,1,623.82,311.91,2,2.0
0,The Minimalist One-Timers,-0.2321960474850625,-0.3982375659211788,-1.9746164186824595,829,1,470.04,117.51,4,7.0
2,The Fresh Prospects,1.6472383435970033,0.3636566609455935,2.2428655192109552,349,1,2512.48,628.12,4,6.0
2,The Fresh Prospects,-2.3614877705249455,1.0800863888769197,2.159001330232333,626,1,356.81,356.81,1,1.0
3,The Bulk Value Shoppers,0.5025522609960036,0.23513856067709518,-0.25886431350048933,890,1,741.64,185.41,4,9.0
2,The Fresh Prospects,0.8705384213966201,1.3116370097336623,1.5572344602384722,216,1,1050.32,262.58,4,8.0
0,The Minimalist One-Timers,-1.4419151545026176,-1.217400884647618,-0.5495291928079797,308,1,438.37,438.37,1,4.0
0,The Minimalist One-Timers,-1.1736483631657726,-0.7390200686461902,-1.4526100949711596,417,1,741.33,247.11,3,3.0
1,The Premium High-Rollers,2.681551933896499,0.800731369127641,1.6093588253124524,154,1,2492.4,498.48,5,8.0
0,The Minimalist One-Timers,-1.5756885501789664,-1.0593891536601172,-0.928566991281177,357,1,343.31,343.31,1,6.0
0,The Minimalist One-Timers,-1.675670222244464,0.6441775596123911,0.0452302234818702,128,1,474.6,474.6,1,4.0
0,The Minimalist One-Timers,-2.494185772112018,-1.470927523619986,-0.28762519447002444,479,1,96.81,96.81,1,3.0
3,The Bulk Value Shoppers,-0.9026951151771823,1.6882734451433148,-0.7410269713075447,723,1,547.44,182.48,3,3.0
0,The Minimalist One-Timers,-0.9795041523879753,-0.839806596783665,0.004066469433061912,179,1,798.08,399.04,2,3.0
3,The Bulk Value Shoppers,0.8247684469682875,0.05053626707404551,-1.8343833521420125,763,1,1508.31,502.77,3,8.0
2,The Fresh Prospects,-0.011691153287270389,0.6455484838998939,0.7549211241841348,178,1,1378.02,459.34,3,3.0
0,The Minimalist One-Timers,-0.9827529356118735,-1.6562153191430893,0.7224485022749811,532,1,1027.18,513.59,2,4.0
0,The Minimalist One-Timers,-0.34186660397621105,-0.47692519732961564,-0.7075222992834346,107,1,1087.59,362.53,3,5.0
3,The Bulk Value Shoppers,0.17756672981820856,2.3334869999191863,0.436269342408682,142,1,341.7,68.34,5,6.0
2,The Fresh Prospects,0.2689481034584881,0.3345411510031087,1.5445875606977135,54,1,1092.42,364.14,3,7.0
1,The Premium High-Rollers,2.9809472775219996,-0.3359030991809068,1.56430360140045,192,1,2512.35,502.47,5,10.0
1,The Premium High-Rollers,1.2836021948076142,-1.4996169378263562,1.1015114444310277,406,1,1765.32,588.44,3,8.0
2,The Fresh Prospects,0.5316547356327499,-0.11312325434785515,1.7601970681532935,807,1,1266.39,422.13,3,7.0
1,The Premium High-Rollers,0.4643300272156876,-0.025056815824296485,0.3370304267041942,29,1,1880.36,470.09,4,4.0
0,The Minimalist One-Timers,-1.7677910981129485,0.3629478341849049,0.6415324063950602,755,1,632.4,316.2,2,2.0
2,The Fresh Prospects,-1.2867115386116075,0.3264938264149884,1.4231617910922036,816,1,569.96,569.96,1,4.0
